transaction_id,store,city,category,units_sold,unit_price,discount,date,revenue,discount_amount,net_revenue,month,day_of_week
10948,Store_A,Los Angeles,Electronics,16,370.12,0.02,2023-01-26,5921.92,118.4384,5803.4816,1,Thursday
10949,Store_B,Houston,Furniture,31,370.12,0.02,2023-01-13,11473.72,229.4744,11244.2456,1,Friday
10950,Store_D,Los Angeles,Electronics,29,370.12,0.02,2023-05-07,10733.48,214.6696,10518.8104,5,Sunday
10951,Store_C,Chicago,Clothing,14,370.12,0.02,2023-06-08,5181.68,103.6336,5078.0464,6,Thursday
10952,Store_B,New York,Clothing,35,370.12,0.02,2023-04-06,12954.2,259.084,12695.116,4,Thursday
10953,Store_B,New York,Groceries,20,370.12,0.02,2023-05-30,7402.4,148.048,7254.352,5,Tuesday
10954,Store_B,Houston,Groceries,34,370.12,0.02,2023-02-01,12584.08,251.6816,12332.3984,2,Wednesday
10955,Store_A,New York,Clothing,44,370.12,0.02,2023-01-19,16285.28,325.7056,15959.574400000001,1,Thursday
10956,Store_A,Houston,Furniture,46,370.12,0.02,2023-02-17,17025.52,340.5104,16685.0096,2,Friday
10957,Store_B,Los Angeles,Clothing,10,370.12,0.02,2023-03-22,3701.2,74.024,3627.176,3,Wednesday
10958,Store_A,Los Angeles,Furniture,2,370.12,0.02,2023-03-23,740.24,14.8048,725.4352,3,Thursday
10959,Store_B,New York,Furniture,31,370.12,0.02,2023-03-03,11473.72,229.4744,11244.2456,3,Friday
10960,Store_B,Houston,Clothing,17,370.12,0.02,2023-02-09,6292.04,125.8408,6166.1992,2,Thursday
10961,Store_B,New York,Groceries,7,370.12,0.02,2023-04-14,2590.84,51.8168,2539.0232,4,Friday
10962,Store_B,Chicago,Electronics,49,370.12,0.02,2023-03-11,18135.88,362.7176,17773.1624,3,Saturday
10963,Store_A,Los Angeles,Clothing,33,370.12,0.02,2023-03-14,12213.960000000001,244.27920000000003,11969.6808,3,Tuesday
10964,Store_A,New York,Electronics,35,370.12,0.02,2023-06-08,12954.2,259.084,12695.116,6,Thursday
10965,Store_C,New York,Electronics,32,370.12,0.02,2023-04-14,11843.84,236.8768,11606.9632,4,Friday
10966,Store_B,Los Angeles,Groceries,17,370.12,0.02,2023-04-25,6292.04,125.8408,6166.1992,4,Tuesday
10967,Store_A,New York,Clothing,24,370.12,0.02,2023-03-05,8882.880000000001,177.65760000000003,8705.2224,3,Sunday
10968,Store_B,Houston,Groceries,41,370.12,0.02,2023-06-25,15174.92,303.4984,14871.4216,6,Sunday
10969,Store_A,New York,Clothing,42,370.12,0.02,2023-05-09,15545.04,310.9008,15234.139200000001,5,Tuesday
10970,Store_D,New York,Furniture,21,370.12,0.02,2023-05-20,7772.52,155.4504,7617.069600000001,5,Saturday
10971,Store_B,Chicago,Electronics,41,370.12,0.02,2023-03-13,15174.92,303.4984,14871.4216,3,Monday
10972,Store_C,Los Angeles,Clothing,23,370.12,0.02,2023-03-03,8512.76,170.2552,8342.5048,3,Friday
10973,Store_A,Chicago,Groceries,29,370.12,0.02,2023-06-16,10733.48,214.6696,10518.8104,6,Friday
10974,Store_A,Houston,Clothing,42,370.12,0.02,2023-04-05,15545.04,310.9008,15234.139200000001,4,Wednesday
10975,Store_B,Houston,Electronics,6,370.12,0.02,2023-04-18,2220.7200000000003,44.41440000000001,2176.3056,4,Tuesday
10976,Store_B,Houston,Electronics,45,370.12,0.02,2023-05-26,16655.4,333.10800000000006,16322.292000000001,5,Friday
10977,Store_A,New York,Furniture,22,370.12,0.02,2023-03-14,8142.64,162.8528,7979.787200000001,3,Tuesday
10978,Store_C,New York,Clothing,46,370.12,0.02,2023-04-28,17025.52,340.5104,16685.0096,4,Friday
10979,Store_B,Los Angeles,Electronics,45,370.12,0.02,2023-04-06,16655.4,333.10800000000006,16322.292000000001,4,Thursday
10980,Store_C,New York,Clothing,45,370.12,0.02,2023-03-03,16655.4,333.10800000000006,16322.292000000001,3,Friday
10981,Store_D,New York,Furniture,12,370.12,0.02,2023-02-24,4441.4400000000005,88.82880000000002,4352.6112,2,Friday
10982,Store_A,New York,Electronics,33,370.12,0.02,2023-02-22,12213.960000000001,244.27920000000003,11969.6808,2,Wednesday
10983,Store_C,New York,Groceries,30,370.12,0.02,2023-01-14,11103.6,222.072,10881.528,1,Saturday
10984,Store_A,Los Angeles,Groceries,35,370.12,0.02,2023-06-07,12954.2,259.084,12695.116,6,Wednesday
10985,Store_D,Chicago,Electronics,16,370.12,0.02,2023-04-12,5921.92,118.4384,5803.4816,4,Wednesday
10986,Store_D,Chicago,Electronics,15,370.12,0.02,2023-03-23,5551.8,111.036,5440.764,3,Thursday
10987,Store_B,Los Angeles,Groceries,31,370.12,0.02,2023-01-01,11473.72,229.4744,11244.2456,1,Sunday
10988,Store_A,Chicago,Furniture,20,370.12,0.02,2023-01-06,7402.4,148.048,7254.352,1,Friday
10989,Store_C,Los Angeles,Furniture,17,370.12,0.02,2023-03-25,6292.04,125.8408,6166.1992,3,Saturday
10990,Store_B,Chicago,Furniture,44,370.12,0.02,2023-04-23,16285.28,325.7056,15959.574400000001,4,Sunday
10991,Store_D,New York,Clothing,47,370.12,0.02,2023-03-23,17395.64,347.9128,17047.7272,3,Thursday
10992,Store_D,Houston,Clothing,22,370.12,0.02,2023-02-19,8142.64,162.8528,7979.787200000001,2,Sunday
10993,Store_C,Chicago,Clothing,27,370.12,0.02,2023-02-26,9993.24,199.8648,9793.3752,2,Sunday
10994,Store_D,New York,Groceries,19,370.12,0.02,2023-05-03,7032.28,140.6456,6891.6344,5,Wednesday
10995,Store_A,Los Angeles,Clothing,15,370.12,0.02,2023-04-03,5551.8,111.036,5440.764,4,Monday
10996,Store_C,Los Angeles,Electronics,30,370.12,0.02,2023-05-05,11103.6,222.072,10881.528,5,Friday
10997,Store_C,Houston,Groceries,1,370.12,0.02,2023-01-12,370.12,7.4024,362.7176,1,Thursday
10998,Store_B,Chicago,Clothing,28,370.12,0.02,2023-01-18,10363.36,207.2672,10156.0928,1,Wednesday
10999,Store_B,Houston,Furniture,2,370.12,0.02,2023-02-18,740.24,14.8048,725.4352,2,Saturday
11000,Store_C,Chicago,Electronics,48,370.12,0.02,2023-06-19,17765.760000000002,355.31520000000006,17410.4448,6,Monday
